ddc_id	chembl_id	pot.(log,Ki)	pot.(nMol,Ki)	washed_kekule_smiles	 washed_openeye_smiles	washed_nonstereo_smiles	all_chembl_ids	no_chembl_ids	pots.(log, Ki)	Glaxo	Dundee	BMS	SureChEMBL	MLSMR	Inpharmatica	LINT	PAINS	exp_Glaxo	exp_Dundee	exp_BMS	exp_SureChEMBL	exp_MLSMR	exp_Inpharmatica	exp_LINT	exp_PAINS	smarts_Glaxo	smarts_Dundee	smarts_BMS	smarts_SureChEMBL	smarts_MLSMR	smarts_Inpharmatica	smarts_LINT	smarts_PAINS	MolWt
ddc_1291871	CHEMBL3113601	6.69	203.0	C1=CC(=C(N=C1)N2CCN(CC2)CCCCCC(=O)NCC=3C=CC(=NC3)F)C=4C=CN=CC4	c1cc(c(nc1)N2CCN(CC2)CCCCCC(=O)NCc3ccc(nc3)F)c4ccncc4	c1cc(c(nc1)N2CCN(CC2)CCCCCC(=O)NCc3ccc(nc3)F)c4ccncc4	CHEMBL3113601	1	6.69	False	True	False	False	True	False	False	False		Aliphatic long chain			2-halopyridine					[R0;D2][R0;D2][R0;D2][R0;D2]			[F,Cl,Br][c]1:[c,n]:[c,n]:[c,n]:[c,n]:[n]1				462.57300000000004
ddc_463307	CHEMBL470217	8.8	1.585	CC=1C=CC2=C(N1)C=C(C=C2N3CCN([C@@H](C3)C)CCCC=4C=CC=C5C4OCC(=O)N5C)F	Cc1ccc2c(n1)cc(cc2N3CCN([C@@H](C3)C)CCCc4cccc5c4OCC(=O)N5C)F	Cc1ccc2c(n1)cc(cc2N3CCN(C(C3)C)CCCc4cccc5c4OCC(=O)N5C)F	CHEMBL470217	1	8.8	False	False	False	False	False	False	False	False																	462.56900000000024
ddc_319517	CHEMBL221652	7.8	16.0	COC=1C=CC=CC1N2CCN(CC2)CCCCNC(=O)C=3C=CC(=CC3)C=4C=CC=C(N4)F	COc1ccccc1N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)c4cccc(n4)F	COc1ccccc1N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)c4cccc(n4)F	CHEMBL221652	1	7.8	False	True	False	False	True	False	False	False		Aliphatic long chain			2-halopyridine					[R0;D2][R0;D2][R0;D2][R0;D2]			[F,Cl,Br][c]1:[c,n]:[c,n]:[c,n]:[c,n]:[n]1				462.569
ddc_319646	CHEMBL221640	7.68	21.0	COC=1C=CC=CC1N2CCN(CC2)CCCCNC(=O)C=3C=CC(=CC3)C=4C=CC(=NC4)F	COc1ccccc1N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)c4ccc(nc4)F	COc1ccccc1N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)c4ccc(nc4)F	CHEMBL221640	1	7.68	False	True	False	False	True	False	False	False		Aliphatic long chain			2-halopyridine					[R0;D2][R0;D2][R0;D2][R0;D2]			[F,Cl,Br][c]1:[c,n]:[c,n]:[c,n]:[c,n]:[n]1				462.569
ddc_396252	CHEMBL512893	8.55	2.8	C1=CC2=C(C(=C1)N3CCN(CC3)CCOC=4C=CC=C5C4NC(=S)N5)N=C(N2)C(F)(F)F	c1cc2c(c(c1)N3CCN(CC3)CCOc4cccc5c4[nH]c(=S)[nH]5)nc([nH]2)C(F)(F)F	c1cc2c(c(c1)N3CCN(CC3)CCOc4cccc5c4[nH]c(=S)[nH]5)nc([nH]2)C(F)(F)F	CHEMBL512893	1	8.55	False	True	False	False	False	False	False	False		Thiocarbonyl group								[C,c]=S							462.501
ddc_1606826	CHEMBL3769536	5.04	9167.0	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)C=3C=CC(=CC3F)F)O)C=4C=CC(=CC4)F	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)c3ccc(cc3F)F)O)c4ccc(cc4)F	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)c3ccc(cc3F)F)O)c4ccc(cc4)F	CHEMBL3769536	1	5.04	False	True	False	False	False	False	False	False		hydantoin								C1NC(=O)NC(=O)1							462.47200000000004
ddc_1868558	CHEMBL4464512	7.68	21.0	C=1C=CC2=C(C1)C(=O)N(S2(=O)=O)CCCCCCN3CCN(CC3)C=4C=CC=C(C4)Cl	c1ccc2c(c1)C(=O)N(S2(=O)=O)CCCCCCN3CCN(CC3)c4cccc(c4)Cl	c1ccc2c(c1)C(=O)N(S2(=O)=O)CCCCCCN3CCN(CC3)c4cccc(c4)Cl	CHEMBL4464512	1	7.68	False	True	False	False	True	False	False	False		Aliphatic long chain			Unbranched chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]				462.0150000000002
ddc_1861220	CHEMBL4457109	7.59	26.0	C=1C=CC2=C(C1)C(=O)N(S2(=O)=O)CCCCCCN3CCN(CC3)C=4C=CC=CC4Cl	c1ccc2c(c1)C(=O)N(S2(=O)=O)CCCCCCN3CCN(CC3)c4ccccc4Cl	c1ccc2c(c1)C(=O)N(S2(=O)=O)CCCCCCN3CCN(CC3)c4ccccc4Cl	CHEMBL4457109	1	7.59	False	True	False	False	True	False	False	False		Aliphatic long chain			Unbranched chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]				462.0150000000002
ddc_1843976	CHEMBL4439795	7.08	84.0	C=1C=CC2=C(C1)C(=O)N(S2(=O)=O)CCCCCCN3CCN(CC3)C=4C=CC(=CC4)Cl	c1ccc2c(c1)C(=O)N(S2(=O)=O)CCCCCCN3CCN(CC3)c4ccc(cc4)Cl	c1ccc2c(c1)C(=O)N(S2(=O)=O)CCCCCCN3CCN(CC3)c4ccc(cc4)Cl	CHEMBL4439795	1	7.08	False	True	False	False	True	False	False	False		Aliphatic long chain			Unbranched chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]				462.0150000000002
ddc_1751682	CHEMBL4095979	7.68	21.0	C1=CC(=CC=C1F)S(=O)(=O)NCCCCN2CCC(=CC2)C3=CNC4=C3C=C(C=C4)Cl	c1cc(ccc1F)S(=O)(=O)NCCCCN2CCC(=CC2)c3c[nH]c4c3cc(cc4)Cl	c1cc(ccc1F)S(=O)(=O)NCCCCN2CCC(=CC2)c3c[nH]c4c3cc(cc4)Cl	CHEMBL4095979	1	7.68	False	True	False	False	True	False	False	False		Aliphatic long chain			Hetero_hetero					[R0;D2][R0;D2][R0;D2][R0;D2]			*[N,S,O]-&!@[N,S,O][#6]				461.99000000000024
ddc_1743697	CHEMBL4087852	8.52	3.0	C=1C=C(C=C(C1)S(=O)(=O)NCCCCN2CCC(=CC2)C3=CNC4=C3C=C(C=C4)Cl)F	c1cc(cc(c1)S(=O)(=O)NCCCCN2CCC(=CC2)c3c[nH]c4c3cc(cc4)Cl)F	c1cc(cc(c1)S(=O)(=O)NCCCCN2CCC(=CC2)c3c[nH]c4c3cc(cc4)Cl)F	CHEMBL4087852	1	8.52	False	True	False	False	True	False	False	False		Aliphatic long chain			Hetero_hetero					[R0;D2][R0;D2][R0;D2][R0;D2]			*[N,S,O]-&!@[N,S,O][#6]				461.99000000000007
ddc_338232	CHEMBL243743	7.22	60.0	CCCCC=1C=CC=CC1N2CCN(CC2)CCCCCC(=O)NC3CCCC4=C3C=CC=C4	CCCCc1ccccc1N2CCN(CC2)CCCCCC(=O)NC3CCCc4c3cccc4	CCCCc1ccccc1N2CCN(CC2)CCCCCC(=O)NC3CCCc4c3cccc4	CHEMBL243743	1	7.22	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				461.69400000000024
ddc_338235	CHEMBL243953	5.92	1196.0	CC(C)(C)C=1C=CC=CC1N2CCN(CC2)CCCCCC(=O)NC3CCCC4=C3C=CC=C4	CC(C)(C)c1ccccc1N2CCN(CC2)CCCCCC(=O)NC3CCCc4c3cccc4	CC(C)(C)c1ccccc1N2CCN(CC2)CCCCCC(=O)NC3CCCc4c3cccc4	CHEMBL243953	1	5.92	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				461.69400000000024
ddc_288842	CHEMBL196907	7.03	93.4	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C5=C6C=CC=CC6=NC=N5)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5c6ccccc6ncn5)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5c6ccccc6ncn5)C1	CHEMBL196907	1	7.03	False	False	False	False	False	False	False	False																	461.5950000000003
ddc_1340566	CHEMBL3235758	6.42	377.0	C=1C=CC2=C(C1)C[C@H](N(C2)C(=O)CCCCN3CCN(CC3)C=4C=5C=CC=CC5ON4)C(=O)N	c1ccc2c(c1)C[C@H](N(C2)C(=O)CCCCN3CCN(CC3)c4c5ccccc5on4)C(=O)N	c1ccc2c(c1)CC(N(C2)C(=O)CCCCN3CCN(CC3)c4c5ccccc5on4)C(=O)N	CHEMBL3235758	1	6.42	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				461.5660000000002
ddc_1831607	CHEMBL4289498	8.07	8.6	C1=CC2=C(C=C1F)ON=C2C3CCN(CC3)CCCC(=O)C=4C=C5C6=C(C4)CCN6C(=O)CC5	c1cc2c(cc1F)onc2C3CCN(CC3)CCCC(=O)c4cc5c6c(c4)CCN6C(=O)CC5	c1cc2c(cc1F)onc2C3CCN(CC3)CCCC(=O)c4cc5c6c(c4)CCN6C(=O)CC5	CHEMBL4289498	1	8.07	False	False	False	False	True	False	False	False					Ketone								[#6]-C(=O)-[#6]				461.5370000000003
ddc_156398	CHEMBL111713	8.64	2.3	C=1C=CC=2C(C1)=CC=C3C2COC34CCN(CC4)CC(COC5=CC=C(C6=C5C(=O)CC6)F)O	c1ccc2c(c1)ccc3c2COC34CCN(CC4)CC(COc5ccc(c6c5C(=O)CC6)F)O	c1ccc2c(c1)ccc3c2COC34CCN(CC4)CC(COc5ccc(c6c5C(=O)CC6)F)O	CHEMBL111713	1	8.64	False	False	False	False	True	False	False	False					Ketone								[#6]-C(=O)-[#6]				461.5330000000002
ddc_893201	CHEMBL1627305	7.0	100.0	C=1C=CC2=C(C1)C=C(N2)C(=O)NCCC(CN3CCN(CC3)C=4C=CC=C(C4Cl)Cl)O	c1ccc2c(c1)cc([nH]2)C(=O)NCCC(CN3CCN(CC3)c4cccc(c4Cl)Cl)O	c1ccc2c(c1)cc([nH]2)C(=O)NCCC(CN3CCN(CC3)c4cccc(c4Cl)Cl)O	CHEMBL1627305	1	7.0	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				461.3930000000001
ddc_1822040	CHEMBL4279918	8.4	4.0	CC1=CC2=C(C(=CC(=O)O2)C)C(=C1)OCCCN3CCN(CC3)C=4C=CC=C(C4Cl)Cl	Cc1cc2c(c(cc(=O)o2)C)c(c1)OCCCN3CCN(CC3)c4cccc(c4Cl)Cl	Cc1cc2c(c(cc(=O)o2)C)c(c1)OCCCN3CCN(CC3)c4cccc(c4Cl)Cl	CHEMBL4279918	1	8.4	False	True	False	False	False	False	False	False		cumarine								c1ccc2c(c1)ccc(=O)o2							461.3890000000001
ddc_1172273	CHEMBL2181168	5.25	5629.0	CCCN1CCC(CC1)COC2=C3C=CC=NC3=C4C=CC=C(C4=N2)I	CCCN1CCC(CC1)COc2c3cccnc3c4cccc(c4n2)I	CCCN1CCC(CC1)COc2c3cccnc3c4cccc(c4n2)I	CHEMBL2181168	1	5.25	False	True	False	False	True	False	False	False		Polycyclic aromatic hydrocarbon			(poly(azo(phenanthrene))					a31a(a2a(aa1)aaaa2)aaaa3			c12:[c,n]:[c,n]:[c,n]:[c,n]:c1:[c,n]:[c,n]:c3:[c,n]:[c,n]:[c,n]:[c,n]:c23				461.34700000000004
ddc_491295	CHEMBL559579	6.67	214.1	CC=1C=CC2=C(N1)C=CC3=C2O[C@H](CO3)CN4CCN(CC4)C=5C=CC=6C=C(C=CC6N5)Cl	Cc1ccc2c(n1)ccc3c2O[C@H](CO3)CN4CCN(CC4)c5ccc6cc(ccc6n5)Cl	Cc1ccc2c(n1)ccc3c2OC(CO3)CN4CCN(CC4)c5ccc6cc(ccc6n5)Cl	CHEMBL559579	1	6.67	False	False	False	False	False	False	False	False																	460.96500000000015
ddc_1606819	CHEMBL3769606	6.4	397.0	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)C=3C=CC=CC3Cl)O)C=4C=CC(=CC4)F	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)c3ccccc3Cl)O)c4ccc(cc4)F	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)c3ccccc3Cl)O)c4ccc(cc4)F	CHEMBL3769606	1	6.4	False	True	False	False	False	False	False	False		hydantoin								C1NC(=O)NC(=O)1							460.937
ddc_1606825	CHEMBL3770522	5.28	5298.0	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)C=3C=CC(=CC3)Cl)O)C=4C=CC(=CC4)F	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)c3ccc(cc3)Cl)O)c4ccc(cc4)F	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)c3ccc(cc3)Cl)O)c4ccc(cc4)F	CHEMBL3770522	1	5.28	False	True	False	False	False	False	False	False		hydantoin								C1NC(=O)NC(=O)1							460.937
ddc_1598123	CHEMBL3745882	6.67	214.0	CC(C)C=1C=CC=CC1OCCN2CCC(CC2)N(CC3CC3)S(=O)(=O)C=4C=NN(C4)C	CC(C)c1ccccc1OCCN2CCC(CC2)N(CC3CC3)S(=O)(=O)c4cnn(c4)C	CC(C)c1ccccc1OCCN2CCC(CC2)N(CC3CC3)S(=O)(=O)c4cnn(c4)C	CHEMBL3745882	1	6.67	False	False	False	False	True	False	False	False					Hetero_hetero								*[N,S,O]-&!@[N,S,O][#6]				460.6440000000001
ddc_431300	CHEMBL496098	7.8	15.85	CC=1C=CC2=C(N1)C=CC=C2OCCN3CCC(CC3)CC=4C=CC=C(C4)NC(=O)CN(C)C	Cc1ccc2c(n1)cccc2OCCN3CCC(CC3)Cc4cccc(c4)NC(=O)CN(C)C	Cc1ccc2c(n1)cccc2OCCN3CCC(CC3)Cc4cccc(c4)NC(=O)CN(C)C	CHEMBL496098	2	7.8,7.8	False	False	False	False	False	False	False	False																	460.62200000000024
ddc_2009419	CHEMBL4784167	6.98	105.0	CC(C)(CCCOC=1C=NC=CN1)CN2CCN(CC2)C=3C=CC=CC3C=4C=CC(=CC4)OC	CC(C)(CCCOc1cnccn1)CN2CCN(CC2)c3ccccc3c4ccc(cc4)OC	CC(C)(CCCOc1cnccn1)CN2CCN(CC2)c3ccccc3c4ccc(cc4)OC	CHEMBL4784167	1	6.98	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				460.62200000000024
ddc_2016958	CHEMBL4791805	6.58	264.0	CC(C)(CCN1CCN(CC1)C=2C=CC=CC2C=3C=CC(=CC3)OC)CCOC=4C=NC=CN4	CC(C)(CCN1CCN(CC1)c2ccccc2c3ccc(cc3)OC)CCOc4cnccn4	CC(C)(CCN1CCN(CC1)c2ccccc2c3ccc(cc3)OC)CCOc4cnccn4	CHEMBL4791805	1	6.58	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				460.62200000000024
ddc_457482	CHEMBL456647	3.12	756000.0	COC=1C=CC=C(C1)CCC=2C=CC=CC2OCCCN3CCN(CC3)C=4C=CC=CC4OC	COc1cccc(c1)CCc2ccccc2OCCCN3CCN(CC3)c4ccccc4OC	COc1cccc(c1)CCc2ccccc2OCCCN3CCN(CC3)c4ccccc4OC	CHEMBL456647	1	3.12	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							460.6180000000003
ddc_288836	CHEMBL199443	9.7	0.2	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C=5C=CC=C6C5N=CC=C6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5nccc6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5nccc6)C1	CHEMBL199443	1	9.7	False	False	False	False	False	False	False	False																	460.6070000000003
ddc_288835	CHEMBL438619	9.52	0.3	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C=5C=CC=C6C5C=NC=C6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5cncc6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5cncc6)C1	CHEMBL438619	1	9.52	False	False	False	False	False	False	False	False																	460.6070000000003
ddc_288560	CHEMBL371221	9.15	0.7	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C5=C6C=CC=CC6=CC=N5)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5c6ccccc6ccn5)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5c6ccccc6ccn5)C1	CHEMBL371221	1	9.15	False	False	False	False	False	False	False	False																	460.6070000000003
ddc_288797	CHEMBL199269	9.05	0.9	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C=5C=CC=C6C5C=CN=C6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5ccnc6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5ccnc6)C1	CHEMBL199269	1	9.05	False	False	False	False	False	False	False	False																	460.6070000000003
ddc_288796	CHEMBL197240	8.82	1.5	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C=5C=CC=C6C5C=CC=N6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5cccn6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5cccn6)C1	CHEMBL197240	1	8.82	False	False	False	False	False	False	False	False																	460.6070000000003
ddc_288738	CHEMBL370110	8.33	4.7	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C=5C=NC=C6C5C=CC=C6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cncc6c5cccc6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cncc6c5cccc6)C1	CHEMBL370110	1	8.33	False	False	False	False	False	False	False	False																	460.6070000000003
ddc_288606	CHEMBL198463	8.19	6.5	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C=5C=CN=C6C5C=CC=C6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5ccnc6c5cccc6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5ccnc6c5cccc6)C1	CHEMBL198463	1	8.19	False	False	False	False	False	False	False	False																	460.6070000000003
ddc_288850	CHEMBL200951	8.04	9.1	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C=5C=CC=6C=CC=CC6N5)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5ccc6ccccc6n5)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5ccc6ccccc6n5)C1	CHEMBL200951	1	8.04	False	False	False	False	False	False	False	False																	460.6070000000003
ddc_339194	CHEMBL242644	7.44	36.2	COC=1C=CC=CC1N2CCN(CC2)CC(CCNC(=O)C=3C=CC(=CC3)C=4C=CC=CN4)O	COc1ccccc1N2CCN(CC2)CC(CCNC(=O)c3ccc(cc3)c4ccccn4)O	COc1ccccc1N2CCN(CC2)CC(CCNC(=O)c3ccc(cc3)c4ccccn4)O	CHEMBL242644	1	7.44	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				460.57800000000003
ddc_1038202	CHEMBL1910143	9.24	0.58	C=1C=CC(=C(C1)N2CCN(CC2)CCN(C=3C=CC=CN3)C(=O)C45C6C7C4C8C5C6C78CF)O	c1ccc(c(c1)N2CCN(CC2)CCN(c3ccccn3)C(=O)C45C6C7C4C8C5C6C78CF)O	c1ccc(c(c1)N2CCN(CC2)CCN(c3ccccn3)C(=O)C45C6C7C4C8C5C6C78CF)O	CHEMBL1910143	1	9.24	False	False	False	False	False	False	False	False																	460.5530000000001
ddc_1533019	CHEMBL3656910	8.96	1.1	C1=CC2=C(C=C1CCN3CCC(CC3)CC=4C=CC(=C(C4)O)Br)C(=O)C(CO2)O	c1cc2c(cc1CCN3CCC(CC3)Cc4ccc(c(c4)O)Br)C(=O)C(CO2)O	c1cc2c(cc1CCN3CCC(CC3)Cc4ccc(c(c4)O)Br)C(=O)C(CO2)O	CHEMBL3656910	1	8.96	False	False	False	False	True	False	False	False					Ketone								[#6]-C(=O)-[#6]				460.3680000000001
ddc_1723124	CHEMBL4066971	8.0	10.0	C=1C=C(C=C(C1)S(=O)(=O)NCCCCN2CCC(=CC2)C3=CNC4=C3C=C(C=C4)Cl)O	c1cc(cc(c1)S(=O)(=O)NCCCCN2CCC(=CC2)c3c[nH]c4c3cc(cc4)Cl)O	c1cc(cc(c1)S(=O)(=O)NCCCCN2CCC(=CC2)c3c[nH]c4c3cc(cc4)Cl)O	CHEMBL4066971	1	8.0	False	True	False	False	True	False	False	False		Aliphatic long chain			Hetero_hetero					[R0;D2][R0;D2][R0;D2][R0;D2]			*[N,S,O]-&!@[N,S,O][#6]				459.9990000000001
ddc_1992309	CHEMBL4756041	10.22	0.06026	C=1C=C2C=CC=NC2=C(C1)OCCNCC3(CCN(CC3)C(=O)C=4C=CC(=C(C4)Cl)F)F	c1cc2cccnc2c(c1)OCCNCC3(CCN(CC3)C(=O)c4ccc(c(c4)Cl)F)F	c1cc2cccnc2c(c1)OCCNCC3(CCN(CC3)C(=O)c4ccc(c(c4)Cl)F)F	CHEMBL4756041	1	10.22	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							459.9240000000001
ddc_1995965	CHEMBL4759759	10.6	0.02512	C1=CC(=CC(=C1)Cl)OCCNCC2(CCN(CC2)C(=O)C=3C=CC(=C(C3)Cl)Cl)F	c1cc(cc(c1)Cl)OCCNCC2(CCN(CC2)C(=O)c3ccc(c(c3)Cl)Cl)F	c1cc(cc(c1)Cl)OCCNCC2(CCN(CC2)C(=O)c3ccc(c(c3)Cl)Cl)F	CHEMBL4759759	1	10.6	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							459.776
ddc_288703	CHEMBL198836	9.15	0.7	CN1CCC2=C(SC3=C2C(=O)N(C=N3)CCN4CCN(CC4)C=5C=CC=C6C5C=CC=C6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5cccc6)C1	CN1CCc2c(sc3c2c(=O)n(cn3)CCN4CCN(CC4)c5cccc6c5cccc6)C1	CHEMBL198836	1	9.15	False	False	False	False	False	False	False	False																	459.6190000000003
ddc_1390668	CHEMBL3353900	8.13	7.4	COC=1C=CC=CC1N2CCN(CC2)CCCC3=CN(N=N3)C=4C=CC(=CC4)C=5C=CSC5	COc1ccccc1N2CCN(CC2)CCCc3cn(nn3)c4ccc(cc4)c5ccsc5	COc1ccccc1N2CCN(CC2)CCCc3cn(nn3)c4ccc(cc4)c5ccsc5	CHEMBL3353900	1	8.13	False	False	False	False	False	False	False	False																	459.619
ddc_289270	CHEMBL370594	6.53	295.1	CC=1C=CC=CC1C2=CC3=C(N2)NC(=O)N(C3=O)CCN4CCN(CC4)C=5C=CC=CC5OC	Cc1ccccc1c2cc3c([nH]2)[nH]c(=O)n(c3=O)CCN4CCN(CC4)c5ccccc5OC	Cc1ccccc1c2cc3c([nH]2)[nH]c(=O)n(c3=O)CCN4CCN(CC4)c5ccccc5OC	CHEMBL370594	1	6.53	False	False	False	False	False	False	False	False																	459.5500000000003
ddc_289260	CHEMBL197968	6.48	333.34	CC=1C=CC(=CC1)C2=CC3=C(N2)NC(=O)N(C3=O)CCN4CCN(CC4)C=5C=CC=CC5OC	Cc1ccc(cc1)c2cc3c([nH]2)[nH]c(=O)n(c3=O)CCN4CCN(CC4)c5ccccc5OC	Cc1ccc(cc1)c2cc3c([nH]2)[nH]c(=O)n(c3=O)CCN4CCN(CC4)c5ccccc5OC	CHEMBL197968	1	6.48	False	False	False	False	False	False	False	False																	459.5500000000003
ddc_1821994	CHEMBL4279872	9.52	0.3	CC1=CC2=C(C(=CC(=O)O2)C)C(=C1C(=O)C)OCCCN3CCN(CC3)C=4C=CC=CC4C#N	Cc1cc2c(c(cc(=O)o2)C)c(c1C(=O)C)OCCCN3CCN(CC3)c4ccccc4C#N	Cc1cc2c(c(cc(=O)o2)C)c(c1C(=O)C)OCCCN3CCN(CC3)c4ccccc4C#N	CHEMBL4279872	1	9.52	False	True	False	False	True	False	False	False		cumarine			Ketone					c1ccc2c(c1)ccc(=O)o2			[#6]-C(=O)-[#6]				459.5460000000003
ddc_1774927	CHEMBL4130132	8.82	1.5	CC1=CC(=O)OC=2C1=CC=C(C2C(=O)C)OCCCCN3CCN(CC3)C=4C=CC=CC4C#N	Cc1cc(=O)oc2c1ccc(c2C(=O)C)OCCCCN3CCN(CC3)c4ccccc4C#N	Cc1cc(=O)oc2c1ccc(c2C(=O)C)OCCCCN3CCN(CC3)c4ccccc4C#N	CHEMBL4130132	1	8.82	False	True	False	False	True	False	False	False		cumarine			Ketone					c1ccc2c(c1)ccc(=O)o2			[#6]-C(=O)-[#6]				459.5460000000003
ddc_1968034	CHEMBL4641296	8.1	8.0	C=1C=CC(=CC1)S(=O)(=O)NCCCCCCN2CCN(CC2)C=3C=4C=CC=CC4SN3	c1ccc(cc1)S(=O)(=O)NCCCCCCN2CCN(CC2)c3c4ccccc4sn3	c1ccc(cc1)S(=O)(=O)NCCCCCCN2CCN(CC2)c3c4ccccc4sn3	CHEMBL4641296	1	8.1	False	True	False	False	True	False	False	False		Aliphatic long chain			Hetero_hetero					[R0;D2][R0;D2][R0;D2][R0;D2]			*[N,S,O]-&!@[N,S,O][#6]				458.6530000000002
